year,state,state_po,county_name,county_fips,Total Votes,Republican,Democrat,Repub_%,Dem_%,Majority
2020,NEBRASKA,NE,ARTHUR,31005,284,260,21,0.91549,0.07394,Republican
2020,NEBRASKA,NE,BANNER,31007,410,362,43,0.88293,0.10488,Republican
2020,NEBRASKA,NE,BLAINE,31009,317,280,35,0.88328,0.11041,Republican
2020,NEBRASKA,NE,BOONE,31011,3217,2653,499,0.82468,0.15511,Republican
2020,NEBRASKA,NE,BOX BUTTE,31013,5181,4002,1051,0.77244,0.20286,Republican
2020,NEBRASKA,NE,BOYD,31015,1153,1010,135,0.87598,0.11709,Republican
2020,NEBRASKA,NE,BROWN,31017,1679,1470,191,0.87552,0.11376,Republican
2020,NEBRASKA,NE,BUFFALO,31019,23589,16640,6350,0.70541,0.26919,Republican
2020,NEBRASKA,NE,BURT,31021,3731,2580,1063,0.6915,0.28491,Republican
2020,NEBRASKA,NE,BUTLER,31023,4498,3542,873,0.78746,0.19409,Republican
2020,NEBRASKA,NE,CASS,31025,15284,10121,4737,0.6622,0.30993,Republican
2020,NEBRASKA,NE,CEDAR,31027,4996,4174,725,0.83547,0.14512,Republican
2020,NEBRASKA,NE,CHASE,31029,1993,1740,226,0.87306,0.1134,Republican
2020,NEBRASKA,NE,CHERRY,31031,3265,2844,373,0.87106,0.11424,Republican
2020,NEBRASKA,NE,CHEYENNE,31033,4765,3813,855,0.80021,0.17943,Republican
2020,NEBRASKA,NE,CLAY,31035,3558,2848,632,0.80045,0.17763,Republican
2020,NEBRASKA,NE,COLFAX,31037,3717,2636,1025,0.70917,0.27576,Republican
2020,NEBRASKA,NE,CUMING,31039,4451,3507,870,0.78791,0.19546,Republican
2020,NEBRASKA,NE,CUSTER,31041,5993,5090,786,0.84932,0.13115,Republican
2020,NEBRASKA,NE,DAKOTA,31043,6794,3926,2744,0.57786,0.40389,Republican
2020,NEBRASKA,NE,DAWES,31045,4121,2931,1082,0.71124,0.26256,Republican
2020,NEBRASKA,NE,DAWSON,31047,9178,6524,2497,0.71083,0.27206,Republican
2020,NEBRASKA,NE,DEUEL,31049,1032,871,141,0.84399,0.13663,Republican
2020,NEBRASKA,NE,DIXON,31051,3083,2335,651,0.75738,0.21116,Republican
2020,NEBRASKA,NE,DODGE,31053,16876,10984,5544,0.65087,0.32851,Republican
2020,NEBRASKA,NE,DOUGLAS,31055,274951,119159,150350,0.43338,0.54682,Democrat
2020,NEBRASKA,NE,DUNDY,31057,999,883,105,0.88388,0.10511,Republican
2020,NEBRASKA,NE,FILLMORE,31059,3134,2359,693,0.75271,0.22112,Republican
2020,NEBRASKA,NE,FRANKLIN,31061,1724,1437,276,0.83353,0.16009,Republican
2020,NEBRASKA,NE,FRONTIER,31063,1440,1229,189,0.85347,0.13125,Republican
2020,NEBRASKA,NE,FURNAS,31065,2601,2163,399,0.8316,0.1534,Republican
2020,NEBRASKA,NE,GAGE,31067,11068,7445,3385,0.67266,0.30584,Republican
2020,NEBRASKA,NE,GARDEN,31069,1195,1016,161,0.85021,0.13473,Republican
2020,NEBRASKA,NE,GARFIELD,31071,1075,933,133,0.86791,0.12372,Republican
2020,NEBRASKA,NE,GOSPER,31073,1118,893,215,0.79875,0.19231,Republican
2020,NEBRASKA,NE,GRANT,31075,402,375,20,0.93284,0.04975,Republican
2020,NEBRASKA,NE,GREELEY,31077,1258,1016,229,0.80763,0.18203,Republican
2020,NEBRASKA,NE,HALL,31079,24374,16189,7681,0.66419,0.31513,Republican
2020,NEBRASKA,NE,HAMILTON,31081,5533,4309,1118,0.77878,0.20206,Republican
2020,NEBRASKA,NE,HARLAN,31083,1928,1615,282,0.83766,0.14627,Republican
2020,NEBRASKA,NE,HAYES,31085,534,494,34,0.92509,0.06367,Republican
2020,NEBRASKA,NE,HITCHCOCK,31087,1469,1264,175,0.86045,0.11913,Republican
2020,NEBRASKA,NE,HOLT,31089,5537,4769,686,0.8613,0.12389,Republican
2020,NEBRASKA,NE,HOOKER,31091,442,376,59,0.85068,0.13348,Republican
2020,NEBRASKA,NE,HOWARD,31093,3501,2786,648,0.79577,0.18509,Republican
2020,NEBRASKA,NE,JEFFERSON,31095,3716,2616,1016,0.70398,0.27341,Republican
2020,NEBRASKA,NE,JOHNSON,31097,2229,1518,647,0.68102,0.29026,Republican
2020,NEBRASKA,NE,KEARNEY,31099,3604,2822,701,0.78302,0.19451,Republican
2020,NEBRASKA,NE,KEITH,31101,4364,3544,763,0.8121,0.17484,Republican
2020,NEBRASKA,NE,KEYA PAHA,31103,529,476,49,0.89981,0.09263,Republican
2020,NEBRASKA,NE,KIMBALL,31105,1874,1563,268,0.83404,0.14301,Republican
2020,NEBRASKA,NE,KNOX,31107,4697,3721,905,0.79221,0.19268,Republican
2020,NEBRASKA,NE,LANCASTER,31109,156091,70092,82293,0.44905,0.52721,Democrat
2020,NEBRASKA,NE,LINCOLN,31111,17107,13071,3692,0.76407,0.21582,Republican
2020,NEBRASKA,NE,LOGAN,31113,450,407,38,0.90444,0.08444,Republican
2020,NEBRASKA,NE,LOUP,31115,454,370,75,0.81498,0.1652,Republican
2020,NEBRASKA,NE,MCPHERSON,31117,302,275,17,0.9106,0.05629,Republican
2020,NEBRASKA,NE,MADISON,31119,15765,11940,3478,0.75737,0.22062,Republican
2020,NEBRASKA,NE,MERRICK,31121,4257,3419,743,0.80315,0.17454,Republican
2020,NEBRASKA,NE,MORRILL,31123,2557,2113,386,0.82636,0.15096,Republican
2020,NEBRASKA,NE,NANCE,31125,1828,1437,359,0.78611,0.19639,Republican
2020,NEBRASKA,NE,NEMAHA,31127,3423,2428,921,0.70932,0.26906,Republican
2020,NEBRASKA,NE,NUCKOLLS,31129,2303,1857,409,0.80634,0.17759,Republican
2020,NEBRASKA,NE,OTOE,31131,8315,5649,2490,0.67937,0.29946,Republican
2020,NEBRASKA,NE,PAWNEE,31133,1429,1071,322,0.74948,0.22533,Republican
2020,NEBRASKA,NE,PERKINS,31135,1544,1321,199,0.85557,0.12889,Republican
2020,NEBRASKA,NE,PHELPS,31137,5009,4157,752,0.82991,0.15013,Republican
2020,NEBRASKA,NE,PIERCE,31139,4006,3462,480,0.8642,0.11982,Republican
2020,NEBRASKA,NE,PLATTE,31141,15673,12186,3260,0.77752,0.208,Republican
2020,NEBRASKA,NE,POLK,31143,2879,2291,530,0.79576,0.18409,Republican
2020,NEBRASKA,NE,RED WILLOW,31145,5452,4525,811,0.82997,0.14875,Republican
2020,NEBRASKA,NE,RICHARDSON,31147,4126,3073,996,0.74479,0.2414,Republican
2020,NEBRASKA,NE,ROCK,31149,841,744,84,0.88466,0.09988,Republican
2020,NEBRASKA,NE,SALINE,31151,5770,3631,1986,0.62929,0.34419,Republican
2020,NEBRASKA,NE,SARPY,31153,95673,51979,41206,0.5433,0.4307,Republican
2020,NEBRASKA,NE,SAUNDERS,31155,12735,9108,3331,0.71519,0.26156,Republican
2020,NEBRASKA,NE,SCOTTS BLUFF,31157,15469,10952,4196,0.708,0.27125,Republican
2020,NEBRASKA,NE,SEWARD,31159,9142,6490,2438,0.70991,0.26668,Republican
2020,NEBRASKA,NE,SHERIDAN,31161,2672,2292,340,0.85778,0.12725,Republican
2020,NEBRASKA,NE,SHERMAN,31163,1698,1322,343,0.77856,0.202,Republican
2020,NEBRASKA,NE,SIOUX,31165,729,642,72,0.88066,0.09877,Republican
2020,NEBRASKA,NE,STANTON,31167,3161,2561,532,0.81019,0.1683,Republican
2020,NEBRASKA,NE,THAYER,31169,2980,2308,624,0.7745,0.2094,Republican
2020,NEBRASKA,NE,THOMAS,31171,427,377,45,0.8829,0.10539,Republican
2020,NEBRASKA,NE,THURSTON,31173,2325,1180,1122,0.50753,0.48258,Republican
2020,NEBRASKA,NE,VALLEY,31175,2340,1901,412,0.81239,0.17607,Republican
2020,NEBRASKA,NE,WASHINGTON,31177,12413,8583,3554,0.69145,0.28631,Republican
2020,NEBRASKA,NE,WAYNE,31179,4200,3055,1022,0.72738,0.24333,Republican
2020,NEBRASKA,NE,WEBSTER,31181,1876,1511,335,0.80544,0.17857,Republican
2020,NEBRASKA,NE,WHEELER,31183,502,438,59,0.87251,0.11753,Republican
2020,NEBRASKA,NE,YORK,31185,7143,5337,1630,0.74717,0.2282,Republican
2020,OHIO,OH,ADAMS,39001,12145,9870,2156,0.81268,0.17752,Republican
2020,OHIO,OH,ALLEN,39003,48006,33116,14149,0.68983,0.29473,Republican
2020,OHIO,OH,ASHLAND,39005,26405,19407,6541,0.73497,0.24772,Republican
2020,OHIO,OH,ASHTABULA,39007,44147,26890,16497,0.6091,0.37368,Republican
2020,OHIO,OH,ATHENS,39009,26059,10862,14772,0.41682,0.56687,Democrat
2020,OHIO,OH,AUGLAIZE,39011,25777,20798,4651,0.80684,0.18043,Republican
2020,OHIO,OH,BELMONT,39013,33088,23560,9138,0.71204,0.27617,Republican
2020,OHIO,OH,BROWN,39015,21096,16480,4380,0.78119,0.20762,Republican
2020,OHIO,OH,BUTLER,39017,186737,114392,69613,0.61258,0.37279,Republican
2020,OHIO,OH,CARROLL,39019,14212,10745,3251,0.75605,0.22875,Republican
2020,OHIO,OH,CHAMPAIGN,39021,19972,14589,5062,0.73047,0.25345,Republican
2020,OHIO,OH,CLARK,39023,64212,39032,24076,0.60786,0.37495,Republican
2020,OHIO,OH,CLERMONT,39025,110480,74570,34092,0.67496,0.30858,Republican
2020,OHIO,OH,CLINTON,39027,20527,15488,4697,0.75452,0.22882,Republican
2020,OHIO,OH,COLUMBIANA,39029,49860,35726,13359,0.71653,0.26793,Republican
2020,OHIO,OH,COSHOCTON,39031,16739,12325,4125,0.7363,0.24643,Republican
2020,OHIO,OH,CRAWFORD,39033,20686,15436,4916,0.74621,0.23765,Republican
2020,OHIO,OH,CUYAHOGA,39035,625670,202699,416176,0.32397,0.66517,Democrat
2020,OHIO,OH,DARKE,39037,27134,22004,4731,0.81094,0.17436,Republican
2020,OHIO,OH,DEFIANCE,39039,19381,13038,5981,0.67272,0.3086,Republican
2020,OHIO,OH,DELAWARE,39041,126070,66356,57735,0.52634,0.45796,Republican
2020,OHIO,OH,ERIE,39043,40335,22160,17493,0.5494,0.43369,Republican
2020,OHIO,OH,FAIRFIELD,39045,83311,50797,31224,0.60973,0.37479,Republican
2020,OHIO,OH,FAYETTE,39047,12612,9473,2975,0.75111,0.23589,Republican
2020,OHIO,OH,FRANKLIN,39049,630577,211237,409144,0.33499,0.64884,Democrat
2020,OHIO,OH,FULTON,39051,22770,15731,6664,0.69087,0.29267,Republican
2020,OHIO,OH,GALLIA,39053,13799,10645,2990,0.77143,0.21668,Republican
2020,OHIO,OH,GEAUGA,39055,56021,34143,21201,0.60947,0.37845,Republican
2020,OHIO,OH,GREENE,39057,88643,52072,34798,0.58743,0.39256,Republican
2020,OHIO,OH,GUERNSEY,39059,18230,13407,4577,0.73544,0.25107,Republican
2020,OHIO,OH,HAMILTON,39061,430929,177886,246266,0.4128,0.57148,Democrat
2020,OHIO,OH,HANCOCK,39063,38771,26310,11757,0.6786,0.30324,Republican
2020,OHIO,OH,HARDIN,39065,13247,9949,3062,0.75104,0.23115,Republican
2020,OHIO,OH,HARRISON,39067,7655,5792,1768,0.75663,0.23096,Republican
2020,OHIO,OH,HENRY,39069,14764,10479,4062,0.70977,0.27513,Republican
2020,OHIO,OH,HIGHLAND,39071,19676,15678,3799,0.79681,0.19308,Republican
2020,OHIO,OH,HOCKING,39073,13824,9737,3880,0.70435,0.28067,Republican
2020,OHIO,OH,HOLMES,39075,12947,10796,1994,0.83386,0.15401,Republican
2020,OHIO,OH,HURON,39077,27190,18956,7759,0.69717,0.28536,Republican
2020,OHIO,OH,JACKSON,39079,14794,11309,3311,0.76443,0.22381,Republican
2020,OHIO,OH,JEFFERSON,39081,33362,22828,10018,0.68425,0.30028,Republican
2020,OHIO,OH,KNOX,39083,31398,22340,8589,0.71151,0.27355,Republican
2020,OHIO,OH,LAKE,39085,130509,73278,55514,0.56148,0.42537,Republican
2020,OHIO,OH,LAWRENCE,39087,28127,20306,7489,0.72194,0.26626,Republican
2020,OHIO,OH,LICKING,39089,94210,59514,33055,0.63172,0.35087,Republican
2020,OHIO,OH,LOGAN,39091,23368,17964,5055,0.76874,0.21632,Republican
2020,OHIO,OH,LORAIN,39093,157437,79520,75667,0.50509,0.48062,Republican
2020,OHIO,OH,LUCAS,39095,200623,81763,115411,0.40755,0.57526,Democrat
2020,OHIO,OH,MADISON,39097,19855,13835,5698,0.6968,0.28698,Republican
2020,OHIO,OH,MAHONING,39099,118966,59903,57641,0.50353,0.48452,Republican
2020,OHIO,OH,MARION,39101,27818,19023,8269,0.68384,0.29725,Republican
2020,OHIO,OH,MEDINA,39103,105825,64598,39800,0.61042,0.37609,Republican
2020,OHIO,OH,MEIGS,39105,10951,8316,2492,0.75938,0.22756,Republican
2020,OHIO,OH,MERCER,39107,23761,19452,4030,0.81865,0.16961,Republican
2020,OHIO,OH,MIAMI,39109,57972,41371,15663,0.71364,0.27018,Republican
2020,OHIO,OH,MONROE,39111,7148,5463,1605,0.76427,0.22454,Republican
2020,OHIO,OH,MONTGOMERY,39113,268505,129034,135064,0.48056,0.50302,Democrat
2020,OHIO,OH,MORGAN,39115,6847,5041,1725,0.73623,0.25194,Republican
2020,OHIO,OH,MORROW,39117,18457,14077,4048,0.76269,0.21932,Republican
2020,OHIO,OH,MUSKINGUM,39119,40465,27867,11971,0.68867,0.29584,Republican
2020,OHIO,OH,NOBLE,39121,6343,5135,1170,0.80955,0.18446,Republican
2020,OHIO,OH,OTTAWA,39123,24007,14628,9008,0.60932,0.37522,Republican
2020,OHIO,OH,PAULDING,39125,9467,7086,2213,0.74849,0.23376,Republican
2020,OHIO,OH,PERRY,39127,16675,12357,4098,0.74105,0.24576,Republican
2020,OHIO,OH,PICKAWAY,39129,28271,20593,7304,0.72841,0.25836,Republican
2020,OHIO,OH,PIKE,39131,12412,9157,3110,0.73775,0.25056,Republican
2020,OHIO,OH,PORTAGE,39133,82872,45990,35661,0.55495,0.43031,Republican
2020,OHIO,OH,PREBLE,39135,21809,17022,4493,0.7805,0.20602,Republican
2020,OHIO,OH,PUTNAM,39137,19921,16412,3195,0.82385,0.16038,Republican
2020,OHIO,OH,RICHLAND,39139,59975,41472,17640,0.69149,0.29412,Republican
2020,OHIO,OH,ROSS,39141,33299,22278,10557,0.66903,0.31704,Republican
2020,OHIO,OH,SANDUSKY,39143,30074,18896,10596,0.62832,0.35233,Republican
2020,OHIO,OH,SCIOTO,39145,32047,22609,9080,0.7055,0.28333,Republican
2020,OHIO,OH,SENECA,39147,25810,17086,8266,0.66199,0.32026,Republican
2020,OHIO,OH,SHELBY,39149,25258,20422,4465,0.80854,0.17678,Republican
2020,OHIO,OH,STARK,39151,189879,111097,75904,0.58509,0.39975,Republican
2020,OHIO,OH,SUMMIT,39153,280473,124833,151668,0.44508,0.54076,Democrat
2020,OHIO,OH,TRUMBULL,39155,101001,55194,44519,0.54647,0.44078,Republican
2020,OHIO,OH,TUSCARAWAS,39157,44015,30458,12889,0.69199,0.29283,Republican
2020,OHIO,OH,UNION,39159,33445,21669,11141,0.6479,0.33311,Republican
2020,OHIO,OH,VAN WERT,39161,14965,11650,3067,0.77848,0.20494,Republican
2020,OHIO,OH,VINTON,39163,6030,4632,1331,0.76816,0.22073,Republican
2020,OHIO,OH,WARREN,39165,136100,87988,46069,0.6465,0.33849,Republican
2020,OHIO,OH,WASHINGTON,39167,32031,22307,9243,0.69642,0.28856,Republican
2020,OHIO,OH,WAYNE,39169,54283,36759,16660,0.67717,0.30691,Republican
2020,OHIO,OH,WILLIAMS,39171,18651,13452,4842,0.72125,0.25961,Republican
2020,OHIO,OH,WOOD,39173,67597,35757,30617,0.52897,0.45293,Republican
2020,OHIO,OH,WYANDOT,39175,11390,8462,2733,0.74293,0.23995,Republican
2020,OKLAHOMA,OK,ADAIR,40001,7108,5585,1387,0.78573,0.19513,Republican
2020,OKLAHOMA,OK,ALFALFA,40003,2262,1978,232,0.87445,0.10256,Republican
2020,OKLAHOMA,OK,ATOKA,40005,5389,4557,765,0.84561,0.14196,Republican
2020,OKLAHOMA,OK,BEAVER,40007,2178,1968,190,0.90358,0.08724,Republican
2020,OKLAHOMA,OK,BECKHAM,40009,7948,6767,1048,0.85141,0.13186,Republican
2020,OKLAHOMA,OK,BLAINE,40011,3901,3136,688,0.8039,0.17637,Republican
2020,OKLAHOMA,OK,BRYAN,40013,15976,12344,3323,0.77266,0.208,Republican
2020,OKLAHOMA,OK,CADDO,40015,9859,7013,2670,0.71133,0.27082,Republican
2020,OKLAHOMA,OK,CANADIAN,40017,61940,43550,16742,0.7031,0.27029,Republican
2020,OKLAHOMA,OK,CARTER,40019,19479,14699,4470,0.75461,0.22948,Republican
2020,OKLAHOMA,OK,CHEROKEE,40021,17714,11223,6027,0.63357,0.34024,Republican
2020,OKLAHOMA,OK,CHOCTAW,40023,5832,4698,1082,0.80556,0.18553,Republican
2020,OKLAHOMA,OK,CIMARRON,40025,1054,970,70,0.9203,0.06641,Republican
2020,OKLAHOMA,OK,CLEVELAND,40027,119778,66677,49827,0.55667,0.41599,Republican
2020,OKLAHOMA,OK,COAL,40029,2524,2091,374,0.82845,0.14818,Republican
2020,OKLAHOMA,OK,COMANCHE,40031,35631,20905,13747,0.58671,0.38582,Republican
2020,OKLAHOMA,OK,COTTON,40033,2572,2117,393,0.82309,0.1528,Republican
2020,OKLAHOMA,OK,CRAIG,40035,6032,4686,1217,0.77686,0.20176,Republican
2020,OKLAHOMA,OK,CREEK,40037,30505,23294,6577,0.76361,0.2156,Republican
2020,OKLAHOMA,OK,CUSTER,40039,10691,8060,2369,0.75391,0.22159,Republican
2020,OKLAHOMA,OK,DELAWARE,40041,17245,13557,3472,0.78614,0.20133,Republican
2020,OKLAHOMA,OK,DEWEY,40043,2359,2124,214,0.90038,0.09072,Republican
2020,OKLAHOMA,OK,ELLIS,40045,1873,1688,162,0.90123,0.08649,Republican
2020,OKLAHOMA,OK,GARFIELD,40047,22430,16970,4919,0.75658,0.2193,Republican
2020,OKLAHOMA,OK,GARVIN,40049,10922,8878,1865,0.81285,0.17076,Republican
2020,OKLAHOMA,OK,GRADY,40051,23101,18538,4144,0.80248,0.17939,Republican
2020,OKLAHOMA,OK,GRANT,40053,2226,1916,280,0.86074,0.12579,Republican
2020,OKLAHOMA,OK,GREER,40055,1973,1605,328,0.81348,0.16624,Republican
2020,OKLAHOMA,OK,HARMON,40057,933,747,177,0.80064,0.18971,Republican
2020,OKLAHOMA,OK,HARPER,40059,1487,1327,136,0.8924,0.09146,Republican
2020,OKLAHOMA,OK,HASKELL,40061,5014,4165,783,0.83067,0.15616,Republican
2020,OKLAHOMA,OK,HUGHES,40063,4857,3875,919,0.79782,0.18921,Republican
2020,OKLAHOMA,OK,JACKSON,40065,8221,6392,1646,0.77752,0.20022,Republican
2020,OKLAHOMA,OK,JEFFERSON,40067,2385,2026,319,0.84948,0.13375,Republican
2020,OKLAHOMA,OK,JOHNSTON,40069,4251,3441,738,0.80946,0.17361,Republican
2020,OKLAHOMA,OK,KAY,40071,17249,12834,4040,0.74404,0.23422,Republican
2020,OKLAHOMA,OK,KINGFISHER,40073,6465,5521,854,0.85398,0.1321,Republican
2020,OKLAHOMA,OK,KIOWA,40075,3427,2673,699,0.77998,0.20397,Republican
2020,OKLAHOMA,OK,LATIMER,40077,4249,3437,762,0.8089,0.17934,Republican
2020,OKLAHOMA,OK,LE FLORE,40079,18805,15213,3299,0.80899,0.17543,Republican
2020,OKLAHOMA,OK,LINCOLN,40081,14888,12013,2609,0.80689,0.17524,Republican
2020,OKLAHOMA,OK,LOGAN,40083,21574,15608,5455,0.72346,0.25285,Republican
2020,OKLAHOMA,OK,LOVE,40085,4076,3305,711,0.81084,0.17444,Republican
2020,OKLAHOMA,OK,MCCLAIN,40087,19236,15295,3582,0.79512,0.18621,Republican
2020,OKLAHOMA,OK,MCCURTAIN,40089,11467,9485,1858,0.82716,0.16203,Republican
2020,OKLAHOMA,OK,MCINTOSH,40091,8335,6172,2031,0.74049,0.24367,Republican
2020,OKLAHOMA,OK,MAJOR,40093,3467,3084,320,0.88953,0.0923,Republican
2020,OKLAHOMA,OK,MARSHALL,40095,6064,4891,1100,0.80656,0.1814,Republican
2020,OKLAHOMA,OK,MAYES,40097,16626,12749,3581,0.76681,0.21539,Republican
2020,OKLAHOMA,OK,MURRAY,40099,5894,4612,1156,0.78249,0.19613,Republican
2020,OKLAHOMA,OK,MUSKOGEE,40101,25081,16526,8027,0.65891,0.32004,Republican
2020,OKLAHOMA,OK,NOBLE,40103,4938,3821,1003,0.7738,0.20312,Republican
2020,OKLAHOMA,OK,NOWATA,40105,4391,3610,712,0.82214,0.16215,Republican
2020,OKLAHOMA,OK,OKFUSKEE,40107,4038,3058,896,0.75731,0.22189,Republican
2020,OKLAHOMA,OK,OKLAHOMA,40109,294740,145050,141724,0.49213,0.48084,Republican
2020,OKLAHOMA,OK,OKMULGEE,40111,14313,9668,4357,0.67547,0.30441,Republican
2020,OKLAHOMA,OK,OSAGE,40113,20538,14121,6002,0.68755,0.29224,Republican
2020,OKLAHOMA,OK,OTTAWA,40115,11438,8545,2686,0.74707,0.23483,Republican
2020,OKLAHOMA,OK,PAWNEE,40117,6786,5267,1363,0.77616,0.20085,Republican
2020,OKLAHOMA,OK,PAYNE,40119,29643,17813,10904,0.60092,0.36784,Republican
2020,OKLAHOMA,OK,PITTSBURG,40121,17924,13851,3768,0.77276,0.21022,Republican
2020,OKLAHOMA,OK,PONTOTOC,40123,15320,10805,4117,0.70529,0.26873,Republican
2020,OKLAHOMA,OK,POTTAWATOMIE,40125,28185,20240,7275,0.71811,0.25812,Republican
2020,OKLAHOMA,OK,PUSHMATAHA,40127,4739,4016,668,0.84744,0.14096,Republican
2020,OKLAHOMA,OK,ROGER MILLS,40129,1834,1629,168,0.88822,0.0916,Republican
2020,OKLAHOMA,OK,ROGERS,40131,44553,34031,9589,0.76383,0.21523,Republican
2020,OKLAHOMA,OK,SEMINOLE,40133,8337,6011,2150,0.721,0.25789,Republican
2020,OKLAHOMA,OK,SEQUOYAH,40135,15386,12113,3035,0.78727,0.19726,Republican
2020,OKLAHOMA,OK,STEPHENS,40137,19057,15560,3154,0.8165,0.1655,Republican
2020,OKLAHOMA,OK,TEXAS,40139,5521,4505,894,0.81598,0.16193,Republican
2020,OKLAHOMA,OK,TILLMAN,40141,2708,2076,597,0.76662,0.22046,Republican
2020,OKLAHOMA,OK,TULSA,40143,266678,150574,108996,0.56463,0.40872,Republican
2020,OKLAHOMA,OK,WAGONER,40145,35338,26165,8464,0.74042,0.23952,Republican
2020,OKLAHOMA,OK,WASHINGTON,40147,23501,17076,5790,0.72661,0.24637,Republican
2020,OKLAHOMA,OK,WASHITA,40149,4777,4086,598,0.85535,0.12518,Republican
2020,OKLAHOMA,OK,WOODS,40151,3678,2993,591,0.81376,0.16069,Republican
2020,OKLAHOMA,OK,WOODWARD,40153,7785,6611,1005,0.8492,0.12909,Republican
2020,SOUTH DAKOTA,SD,AURORA,46003,1405,1052,317,0.74875,0.22562,Republican
2020,SOUTH DAKOTA,SD,BEADLE,46005,7081,4808,2107,0.679,0.29756,Republican
2020,SOUTH DAKOTA,SD,BENNETT,46007,1183,694,466,0.58664,0.39391,Republican
2020,SOUTH DAKOTA,SD,BON HOMME,46009,3001,2235,721,0.74475,0.24025,Republican
2020,SOUTH DAKOTA,SD,BROOKINGS,46011,14567,8000,6110,0.54919,0.41944,Republican
2020,SOUTH DAKOTA,SD,BROWN,46013,17547,10580,6538,0.60295,0.3726,Republican
2020,SOUTH DAKOTA,SD,BRULE,46015,2490,1750,673,0.70281,0.27028,Republican
2020,SOUTH DAKOTA,SD,BUFFALO,46017,549,183,352,0.33333,0.64117,Democrat
2020,SOUTH DAKOTA,SD,BUTTE,46019,4802,3731,939,0.77697,0.19554,Republican
2020,SOUTH DAKOTA,SD,CAMPBELL,46021,873,747,117,0.85567,0.13402,Republican
2020,SOUTH DAKOTA,SD,CHARLES MIX,46023,3783,2552,1177,0.6746,0.31113,Republican
2020,SOUTH DAKOTA,SD,CLARK,46025,1850,1373,437,0.74216,0.23622,Republican
2020,SOUTH DAKOTA,SD,CLAY,46027,5698,2456,3083,0.43103,0.54107,Democrat
2020,SOUTH DAKOTA,SD,CODINGTON,46029,13161,8958,3837,0.68065,0.29154,Republican
2020,SOUTH DAKOTA,SD,CORSON,46031,1283,647,622,0.50429,0.4848,Republican
2020,SOUTH DAKOTA,SD,CUSTER,46033,5494,3852,1522,0.70113,0.27703,Republican
2020,SOUTH DAKOTA,SD,DAVISON,46035,8454,5613,2648,0.66395,0.31322,Republican
2020,SOUTH DAKOTA,SD,DAY,46037,2964,1869,1052,0.63057,0.35493,Republican
2020,SOUTH DAKOTA,SD,DEUEL,46039,2350,1699,609,0.72298,0.25915,Republican
2020,SOUTH DAKOTA,SD,DEWEY,46041,1966,790,1131,0.40183,0.57528,Democrat
2020,SOUTH DAKOTA,SD,DOUGLAS,46043,1707,1468,216,0.85999,0.12654,Republican
2020,SOUTH DAKOTA,SD,EDMUNDS,46045,1985,1538,417,0.77481,0.21008,Republican
2020,SOUTH DAKOTA,SD,FALL RIVER,46047,4042,2878,1053,0.71202,0.26051,Republican
2020,SOUTH DAKOTA,SD,FAULK,46049,1182,964,198,0.81557,0.16751,Republican
2020,SOUTH DAKOTA,SD,GRANT,46051,3745,2618,1056,0.69907,0.28198,Republican
2020,SOUTH DAKOTA,SD,GREGORY,46053,2258,1771,455,0.78432,0.20151,Republican
2020,SOUTH DAKOTA,SD,HAAKON,46055,1137,1026,105,0.90237,0.09235,Republican
2020,SOUTH DAKOTA,SD,HAMLIN,46057,3083,2372,647,0.76938,0.20986,Republican
2020,SOUTH DAKOTA,SD,HAND,46059,1836,1433,373,0.7805,0.20316,Republican
2020,SOUTH DAKOTA,SD,HANSON,46061,2388,1793,557,0.75084,0.23325,Republican
2020,SOUTH DAKOTA,SD,HARDING,46063,813,748,49,0.92005,0.06027,Republican
2020,SOUTH DAKOTA,SD,HUGHES,46065,8723,5522,2953,0.63304,0.33853,Republican
2020,SOUTH DAKOTA,SD,HUTCHINSON,46067,3767,2944,762,0.78152,0.20228,Republican
2020,SOUTH DAKOTA,SD,HYDE,46069,710,564,136,0.79437,0.19155,Republican
2020,SOUTH DAKOTA,SD,JACKSON,46071,1115,738,359,0.66188,0.32197,Republican
2020,SOUTH DAKOTA,SD,JERAULD,46073,1006,721,270,0.7167,0.26839,Republican
2020,SOUTH DAKOTA,SD,JONES,46075,599,498,90,0.83139,0.15025,Republican
2020,SOUTH DAKOTA,SD,KINGSBURY,46077,2779,1904,819,0.68514,0.29471,Republican
2020,SOUTH DAKOTA,SD,LAKE,46079,5873,3681,2068,0.62677,0.35212,Republican
2020,SOUTH DAKOTA,SD,LAWRENCE,46081,13828,8753,4537,0.63299,0.3281,Republican
2020,SOUTH DAKOTA,SD,LINCOLN,46083,32396,19617,11981,0.60554,0.36983,Republican
2020,SOUTH DAKOTA,SD,LYMAN,46085,1597,1042,525,0.65247,0.32874,Republican
2020,SOUTH DAKOTA,SD,MCCOOK,46087,2900,2068,769,0.7131,0.26517,Republican
2020,SOUTH DAKOTA,SD,MCPHERSON,46089,1324,1075,222,0.81193,0.16767,Republican
2020,SOUTH DAKOTA,SD,MARSHALL,46091,2178,1287,858,0.59091,0.39394,Republican
2020,SOUTH DAKOTA,SD,MEADE,46093,13670,9875,3285,0.72238,0.24031,Republican
2020,SOUTH DAKOTA,SD,MELLETTE,46095,769,449,298,0.58388,0.38752,Republican
2020,SOUTH DAKOTA,SD,MINER,46097,1138,787,320,0.69156,0.2812,Republican
