"X1","X2","muhat","Vhat","X1_2","X2_2","X1_ln","X2_ln","X1_sqrt","X2_sqrt","X1_e","X2_e"
0.01,0.69,17.2837352819015,74.4421504872719,1e-04,0.4761,0.00995033085316809,0.524728528934982,0.1,0.830662386291807,1.01005016708417,1.99371553324308
0.01,0.7,17.755394771499,79.8547121339491,1e-04,0.49,0.00995033085316809,0.53062825106217,0.1,0.836660026534076,1.01005016708417,2.01375270747048
0.01,0.71,16.6935904185845,64.1516111552031,1e-04,0.5041,0.00995033085316809,0.536493370514568,0.1,0.842614977317636,1.01005016708417,2.03399125864675
0.01,0.72,16.6681689833475,62.4697150561654,1e-04,0.5184,0.00995033085316809,0.542324290825362,0.1,0.848528137423857,1.01005016708417,2.05443321064389
0.01,0.73,16.1892199330905,53.6636532794623,1e-04,0.5329,0.00995033085316809,0.548121408509688,0.1,0.854400374531753,1.01005016708417,2.07508060767412
0.01,0.74,15.5941268583025,41.8226674920551,1e-04,0.5476,0.00995033085316809,0.553885113226438,0.1,0.860232526704263,1.01005016708417,2.09593551449436
0.01,0.75,15.6068534835295,42.6608040818146,1e-04,0.5625,0.00995033085316809,0.559615787935423,0.1,0.866025403784439,1.01005016708417,2.11700001661267
0.01,0.76,15.8984442164925,44.3173229724262,1e-04,0.5776,0.00995033085316809,0.56531380905006,0.1,0.871779788708135,1.01005016708417,2.13827622049682
0.01,0.77,15.3031162957635,43.4161097294205,1e-04,0.5929,0.00995033085316809,0.570979546585738,0.1,0.877496438739212,1.01005016708417,2.15976625378492
0.01,0.78,14.691625472703,38.1571394514039,1e-04,0.6084,0.00995033085316809,0.576613364303994,0.1,0.883176086632785,1.01005016708417,2.1814722654982
0.01,0.79,15.346832138961,47.1206576706433,1e-04,0.6241,0.00995033085316809,0.582215619852664,0.1,0.888819441731559,1.01005016708417,2.20339642625594
0.01,0.8,15.754997347389,56.6857173156764,1e-04,0.64,0.00995033085316809,0.587786664902119,0.1,0.894427190999916,1.01005016708417,2.22554092849247
0.01,0.81,15.500087441384,60.3997868783288,1e-04,0.6561,0.00995033085316809,0.593326845277734,0.1,0.9,1.01005016708417,2.24790798667647
0.01,0.82,15.0052328718775,43.2505911575293,1e-04,0.6724,0.00995033085316809,0.598836501088704,0.1,0.905538513813742,1.01005016708417,2.27049983753241
0.01,0.83,15.2312176630675,46.5206298890609,1e-04,0.6889,0.00995033085316809,0.60431596685333,0.1,0.91104335791443,1.01005016708417,2.29331874026418
0.01,0.84,14.3494985456475,36.2574327423846,1e-04,0.7056,0.00995033085316809,0.609765571620894,0.1,0.916515138991168,1.01005016708417,2.31636697678109
0.01,0.85,13.6942441390825,28.8347620269186,1e-04,0.7225,0.00995033085316809,0.615185639090233,0.1,0.921954445729289,1.01005016708417,2.33964685192599
0.01,0.86,12.799580651963,27.3418625134917,1e-04,0.7396,0.00995033085316809,0.62057648772511,0.1,0.92736184954957,1.01005016708417,2.36316069370579
0.01,0.87,13.301911915264,41.4673238833412,1e-04,0.7569,0.00995033085316809,0.625938430866495,0.1,0.932737905308881,1.01005016708417,2.38691085352428
0.01,0.88,12.0941278146715,31.2019727081363,1e-04,0.7744,0.00995033085316809,0.631271776841858,0.1,0.938083151964686,1.01005016708417,2.41089970641721
0.01,0.89,11.70113159927,25.1882288765953,1e-04,0.7921,0.00995033085316809,0.636576829071551,0.1,0.94339811320566,1.01005016708417,2.43512965128987
